voltage,time
0.62,-0.0011396
0.62,-0.0011394
0.62,-0.0011392
0.6,-0.001139
0.64,-0.0011388
0.62,-0.0011386
0.6,-0.0011384
0.62,-0.0011382
0.6,-0.001138
0.58,-0.0011378
0.64,-0.0011376
0.6,-0.0011374
0.6,-0.0011372
0.6,-0.001137
0.6,-0.0011368
0.62,-0.0011366
0.6,-0.0011364
0.6,-0.0011362
0.6,-0.001136
0.56,-0.0011358
0.6,-0.0011356
0.62,-0.0011354
0.6,-0.0011352
0.58,-0.001135
0.58,-0.0011348
0.58,-0.0011346
0.6,-0.0011344
0.58,-0.0011342
0.58,-0.001134
0.6,-0.0011338
0.58,-0.0011336
0.58,-0.0011334
0.58,-0.0011332
0.58,-0.001133
0.54,-0.0011328
0.56,-0.0011326
0.58,-0.0011324
0.56,-0.0011322
0.56,-0.001132
0.56,-0.0011318
0.56,-0.0011316
0.54,-0.0011314
0.56,-0.0011312
0.54,-0.001131
0.54,-0.0011308
0.56,-0.0011306
0.54,-0.0011304
0.54,-0.0011302
0.52,-0.00113
0.54,-0.0011298
0.56,-0.0011296
0.54,-0.0011294
0.56,-0.0011292
0.54,-0.001129
0.52,-0.0011288
0.52,-0.0011286
0.54,-0.0011284
0.52,-0.0011282
0.52,-0.001128
0.54,-0.0011278
0.54,-0.0011276
0.54,-0.0011274
0.52,-0.0011272
0.5,-0.001127
0.52,-0.0011268
0.52,-0.0011266
0.52,-0.0011264
0.52,-0.0011262
0.5,-0.001126
0.5,-0.0011258
0.5,-0.0011256
0.48,-0.0011254
0.5,-0.0011252
0.5,-0.001125
0.5,-0.0011248
0.48,-0.0011246
0.46,-0.0011244
0.52,-0.0011242
0.5,-0.001124
0.48,-0.0011238
0.5,-0.0011236
0.48,-0.0011234
0.48,-0.0011232
0.5,-0.001123
0.48,-0.0011228
0.48,-0.0011226
0.48,-0.0011224
0.48,-0.0011222
0.46,-0.001122
0.48,-0.0011218
0.46,-0.0011216
0.48,-0.0011214
0.44,-0.0011212
0.44,-0.001121
0.46,-0.0011208
0.46,-0.0011206
0.44,-0.0011204
0.46,-0.0011202
0.46,-0.00112
0.42,-0.0011198
0.44,-0.0011196
0.44,-0.0011194
0.46,-0.0011192
0.44,-0.001119
0.44,-0.0011188
0.44,-0.0011186
0.44,-0.0011184
0.42,-0.0011182
0.46,-0.001118
0.44,-0.0011178
0.44,-0.0011176
0.42,-0.0011174
0.4,-0.0011172
0.42,-0.001117
0.42,-0.0011168
0.44,-0.0011166
0.42,-0.0011164
0.42,-0.0011162
0.42,-0.001116
0.4,-0.0011158
0.4,-0.0011156
0.42,-0.0011154
0.4,-0.0011152
0.4,-0.001115
0.4,-0.0011148
0.4,-0.0011146
0.4,-0.0011144
0.4,-0.0011142
0.38,-0.001114
0.4,-0.0011138
0.38,-0.0011136
0.38,-0.0011134
0.4,-0.0011132
0.38,-0.001113
0.4,-0.0011128
0.38,-0.0011126
0.36,-0.0011124
0.38,-0.0011122
0.38,-0.001112
0.36,-0.0011118
0.36,-0.0011116
0.34,-0.0011114
0.38,-0.0011112
0.36,-0.001111
0.38,-0.0011108
0.38,-0.0011106
0.34,-0.0011104
0.34,-0.0011102
0.36,-0.00111
0.38,-0.0011098
0.36,-0.0011096
0.36,-0.0011094
0.36,-0.0011092
0.36,-0.001109
0.36,-0.0011088
0.32,-0.0011086
0.32,-0.0011084
0.34,-0.0011082
0.32,-0.001108
0.32,-0.0011078
0.32,-0.0011076
0.32,-0.0011074
0.32,-0.0011072
0.32,-0.001107
0.3,-0.0011068
0.3,-0.0011066
0.32,-0.0011064
0.3,-0.0011062
0.3,-0.001106
0.3,-0.0011058
0.32,-0.0011056
0.32,-0.0011054
0.3,-0.0011052
0.3,-0.001105
0.28,-0.0011048
0.28,-0.0011046
0.3,-0.0011044
0.28,-0.0011042
0.28,-0.001104
0.28,-0.0011038
0.28,-0.0011036
0.28,-0.0011034
0.26,-0.0011032
0.28,-0.001103
0.3,-0.0011028
0.28,-0.0011026
0.26,-0.0011024
0.26,-0.0011022
0.3,-0.001102
0.28,-0.0011018
0.26,-0.0011016
0.26,-0.0011014
0.26,-0.0011012
0.26,-0.001101
0.26,-0.0011008
0.26,-0.0011006
0.26,-0.0011004
0.26,-0.0011002
0.24,-0.0011
0.26,-0.0010998
0.22,-0.0010996
0.26,-0.0010994
0.24,-0.0010992
0.24,-0.001099
0.24,-0.0010988
0.24,-0.0010986
0.24,-0.0010984
0.2,-0.0010982
0.24,-0.001098
0.24,-0.0010978
0.22,-0.0010976
0.24,-0.0010974
0.22,-0.0010972
0.2,-0.001097
0.22,-0.0010968
0.22,-0.0010966
0.2,-0.0010964
0.22,-0.0010962
0.2,-0.001096
0.2,-0.0010958
0.2,-0.0010956
0.18,-0.0010954
0.2,-0.0010952
0.2,-0.001095
0.18,-0.0010948
0.2,-0.0010946
0.22,-0.0010944
0.18,-0.0010942
0.18,-0.001094
0.16,-0.0010938
0.18,-0.0010936
0.18,-0.0010934
0.16,-0.0010932
0.18,-0.001093
0.16,-0.0010928
0.16,-0.0010926
0.16,-0.0010924
0.18,-0.0010922
0.16,-0.001092
0.16,-0.0010918
0.14,-0.0010916
0.16,-0.0010914
0.14,-0.0010912
0.14,-0.001091
0.16,-0.0010908
0.14,-0.0010906
0.14,-0.0010904
0.14,-0.0010902
0.14,-0.00109
0.12,-0.0010898
0.14,-0.0010896
0.14,-0.0010894
0.12,-0.0010892
0.14,-0.001089
0.14,-0.0010888
0.12,-0.0010886
0.12,-0.0010884
0.12,-0.0010882
0.12,-0.001088
0.1,-0.0010878
0.12,-0.0010876
0.1,-0.0010874
0.1,-0.0010872
0.12,-0.001087
0.12,-0.0010868
0.12,-0.0010866
0.12,-0.0010864
0.1,-0.0010862
0.1,-0.001086
0.1,-0.0010858
0.12,-0.0010856
0.1,-0.0010854
0.1,-0.0010852
0.1,-0.001085
0.08,-0.0010848
0.08,-0.0010846
0.1,-0.0010844
0.08,-0.0010842
0.06,-0.001084
0.08,-0.0010838
0.04,-0.0010836
0.08,-0.0010834
0.06,-0.0010832
0.08,-0.001083
0.06,-0.0010828
0.06,-0.0010826
0.06,-0.0010824
0.06,-0.0010822
0.08,-0.001082
0.06,-0.0010818
0.04,-0.0010816
0.06,-0.0010814
0.06,-0.0010812
0.04,-0.001081
0.04,-0.0010808
0.04,-0.0010806
0.04,-0.0010804
0.04,-0.0010802
0.04,-0.00108
0.06,-0.0010798
0.04,-0.0010796
0.04,-0.0010794
0.04,-0.0010792
0.04,-0.001079
0.04,-0.0010788
0.02,-0.0010786
0.02,-0.0010784
0.02,-0.0010782
0,-0.001078
0,-0.0010778
0,-0.0010776
0.02,-0.0010774
0,-0.0010772
0.02,-0.001077
0.02,-0.0010768
0,-0.0010766
-0.02,-0.0010764
0,-0.0010762
0,-0.001076
-0.02,-0.0010758
-0.02,-0.0010756
0,-0.0010754
-0.02,-0.0010752
-0.02,-0.001075
0,-0.0010748
-0.04,-0.0010746
-0.02,-0.0010744
-0.04,-0.0010742
0,-0.001074
-0.02,-0.0010738
-0.06,-0.0010736
-0.04,-0.0010734
-0.06,-0.0010732
-0.04,-0.001073
-0.06,-0.0010728
-0.04,-0.0010726
-0.06,-0.0010724
-0.04,-0.0010722
-0.06,-0.001072
-0.06,-0.0010718
-0.06,-0.0010716
-0.08,-0.0010714
-0.06,-0.0010712
-0.08,-0.001071
-0.06,-0.0010708
-0.08,-0.0010706
-0.06,-0.0010704
-0.06,-0.0010702
-0.06,-0.00107
-0.08,-0.0010698
-0.1,-0.0010696
-0.08,-0.0010694
-0.08,-0.0010692
-0.08,-0.001069
-0.08,-0.0010688
-0.08,-0.0010686
-0.08,-0.0010684
-0.1,-0.0010682
-0.1,-0.001068
-0.1,-0.0010678
-0.12,-0.0010676
-0.1,-0.0010674
-0.1,-0.0010672
-0.08,-0.001067
-0.1,-0.0010668
-0.1,-0.0010666
-0.1,-0.0010664
-0.12,-0.0010662
-0.14,-0.001066
-0.12,-0.0010658
-0.12,-0.0010656
-0.12,-0.0010654
-0.12,-0.0010652
-0.14,-0.001065
-0.14,-0.0010648
-0.14,-0.0010646
-0.14,-0.0010644
-0.14,-0.0010642
-0.12,-0.001064
-0.16,-0.0010638
-0.14,-0.0010636
-0.14,-0.0010634
-0.14,-0.0010632
-0.14,-0.001063
-0.16,-0.0010628
-0.16,-0.0010626
-0.14,-0.0010624
-0.16,-0.0010622
-0.16,-0.001062
-0.16,-0.0010618
-0.16,-0.0010616
-0.18,-0.0010614
-0.18,-0.0010612
-0.18,-0.001061
-0.16,-0.0010608
-0.16,-0.0010606
-0.18,-0.0010604
-0.18,-0.0010602
-0.18,-0.00106
-0.16,-0.0010598
-0.18,-0.0010596
-0.18,-0.0010594
-0.18,-0.0010592
-0.2,-0.001059
-0.18,-0.0010588
-0.18,-0.0010586
-0.2,-0.0010584
-0.22,-0.0010582
-0.2,-0.001058
-0.22,-0.0010578
-0.22,-0.0010576
-0.2,-0.0010574
-0.22,-0.0010572
-0.22,-0.001057
-0.24,-0.0010568
-0.22,-0.0010566
-0.22,-0.0010564
-0.22,-0.0010562
-0.24,-0.001056
-0.24,-0.0010558
-0.24,-0.0010556
-0.22,-0.0010554
-0.24,-0.0010552
-0.24,-0.001055
-0.24,-0.0010548
-0.22,-0.0010546
-0.24,-0.0010544
-0.22,-0.0010542
-0.24,-0.001054
-0.26,-0.0010538
-0.24,-0.0010536
-0.24,-0.0010534
-0.24,-0.0010532
-0.26,-0.001053
-0.28,-0.0010528
-0.26,-0.0010526
-0.28,-0.0010524
-0.26,-0.0010522
-0.26,-0.001052
-0.26,-0.0010518
-0.26,-0.0010516
-0.28,-0.0010514
-0.28,-0.0010512
-0.28,-0.001051
-0.28,-0.0010508
-0.28,-0.0010506
-0.28,-0.0010504
-0.28,-0.0010502
-0.3,-0.00105
-0.3,-0.0010498
-0.28,-0.0010496
-0.3,-0.0010494
-0.28,-0.0010492
-0.28,-0.001049
-0.3,-0.0010488
-0.28,-0.0010486
-0.32,-0.0010484
-0.32,-0.0010482
-0.3,-0.001048
-0.32,-0.0010478
-0.3,-0.0010476
-0.32,-0.0010474
-0.32,-0.0010472
-0.32,-0.001047
-0.32,-0.0010468
-0.32,-0.0010466
-0.32,-0.0010464
-0.34,-0.0010462
-0.32,-0.001046
-0.32,-0.0010458
-0.32,-0.0010456
-0.32,-0.0010454
-0.34,-0.0010452
-0.34,-0.001045
-0.34,-0.0010448
-0.32,-0.0010446
-0.36,-0.0010444
-0.36,-0.0010442
-0.34,-0.001044
-0.34,-0.0010438
-0.34,-0.0010436
-0.34,-0.0010434
-0.36,-0.0010432
-0.36,-0.001043
-0.34,-0.0010428
-0.34,-0.0010426
-0.36,-0.0010424
-0.36,-0.0010422
-0.36,-0.001042
-0.38,-0.0010418
-0.36,-0.0010416
-0.36,-0.0010414
-0.38,-0.0010412
-0.38,-0.001041
-0.38,-0.0010408
-0.38,-0.0010406
-0.4,-0.0010404
-0.38,-0.0010402
-0.4,-0.00104
-0.38,-0.0010398
-0.4,-0.0010396
-0.4,-0.0010394
-0.4,-0.0010392
-0.38,-0.001039
-0.42,-0.0010388
-0.38,-0.0010386
-0.42,-0.0010384
-0.42,-0.0010382
-0.4,-0.001038
-0.42,-0.0010378
-0.42,-0.0010376
-0.42,-0.0010374
-0.44,-0.0010372
-0.42,-0.001037
-0.44,-0.0010368
-0.42,-0.0010366
-0.42,-0.0010364
-0.44,-0.0010362
-0.42,-0.001036
-0.44,-0.0010358
-0.44,-0.0010356
-0.42,-0.0010354
-0.44,-0.0010352
-0.44,-0.001035
-0.44,-0.0010348
-0.44,-0.0010346
-0.44,-0.0010344
-0.44,-0.0010342
-0.46,-0.001034
-0.46,-0.0010338
-0.44,-0.0010336
-0.44,-0.0010334
-0.46,-0.0010332
-0.46,-0.001033
-0.46,-0.0010328
-0.44,-0.0010326
-0.46,-0.0010324
-0.46,-0.0010322
-0.48,-0.001032
-0.46,-0.0010318
-0.46,-0.0010316
-0.48,-0.0010314
-0.46,-0.0010312
-0.46,-0.001031
-0.48,-0.0010308
-0.5,-0.0010306
-0.48,-0.0010304
-0.48,-0.0010302
-0.48,-0.00103
-0.5,-0.0010298
-0.48,-0.0010296
-0.48,-0.0010294
-0.5,-0.0010292
-0.5,-0.001029
-0.48,-0.0010288
-0.5,-0.0010286
-0.5,-0.0010284
-0.5,-0.0010282
-0.52,-0.001028
-0.52,-0.0010278
-0.5,-0.0010276
-0.52,-0.0010274
-0.5,-0.0010272
-0.52,-0.001027
-0.52,-0.0010268
-0.52,-0.0010266
-0.5,-0.0010264
-0.52,-0.0010262
-0.52,-0.001026
-0.54,-0.0010258
-0.54,-0.0010256
-0.54,-0.0010254
-0.54,-0.0010252
-0.54,-0.001025
-0.54,-0.0010248
-0.54,-0.0010246
-0.54,-0.0010244
-0.54,-0.0010242
-0.54,-0.001024
-0.54,-0.0010238
-0.56,-0.0010236
-0.54,-0.0010234
-0.56,-0.0010232
-0.54,-0.001023
-0.56,-0.0010228
-0.54,-0.0010226
-0.56,-0.0010224
-0.54,-0.0010222
-0.56,-0.001022
-0.56,-0.0010218
-0.58,-0.0010216
-0.56,-0.0010214
-0.58,-0.0010212
-0.56,-0.001021
-0.56,-0.0010208
-0.58,-0.0010206
-0.56,-0.0010204
-0.58,-0.0010202
-0.6,-0.00102
-0.58,-0.0010198
-0.58,-0.0010196
-0.58,-0.0010194
-0.58,-0.0010192
-0.58,-0.001019
-0.58,-0.0010188
-0.58,-0.0010186
-0.6,-0.0010184
-0.6,-0.0010182
-0.6,-0.001018
-0.6,-0.0010178
-0.6,-0.0010176
-0.6,-0.0010174
-0.6,-0.0010172
-0.62,-0.001017
-0.62,-0.0010168
-0.62,-0.0010166
-0.62,-0.0010164
-0.6,-0.0010162
-0.62,-0.001016
-0.6,-0.0010158
-0.62,-0.0010156
-0.62,-0.0010154
-0.62,-0.0010152
-0.62,-0.001015
-0.64,-0.0010148
-0.64,-0.0010146
-0.62,-0.0010144
-0.64,-0.0010142
-0.66,-0.001014
-0.64,-0.0010138
-0.62,-0.0010136
-0.66,-0.0010134
-0.64,-0.0010132
-0.66,-0.001013
-0.64,-0.0010128
-0.66,-0.0010126
-0.66,-0.0010124
-0.66,-0.0010122
-0.66,-0.001012
-0.66,-0.0010118
-0.66,-0.0010116
-0.64,-0.0010114
-0.66,-0.0010112
-0.66,-0.001011
-0.66,-0.0010108
-0.64,-0.0010106
-0.66,-0.0010104
-0.66,-0.0010102
-0.64,-0.00101
-0.68,-0.0010098
-0.68,-0.0010096
-0.66,-0.0010094
-0.68,-0.0010092
-0.68,-0.001009
-0.64,-0.0010088
-0.68,-0.0010086
-0.68,-0.0010084
-0.68,-0.0010082
-0.68,-0.001008
-0.7,-0.0010078
-0.68,-0.0010076
-0.66,-0.0010074
-0.7,-0.0010072
-0.7,-0.001007
-0.7,-0.0010068
-0.7,-0.0010066
-0.7,-0.0010064
-0.68,-0.0010062
-0.7,-0.001006
-0.7,-0.0010058
-0.7,-0.0010056
-0.7,-0.0010054
-0.7,-0.0010052
-0.7,-0.001005
-0.7,-0.0010048
-0.7,-0.0010046
-0.72,-0.0010044
-0.72,-0.0010042
-0.72,-0.001004
-0.7,-0.0010038
-0.74,-0.0010036
-0.72,-0.0010034
-0.72,-0.0010032
-0.7,-0.001003
-0.72,-0.0010028
-0.72,-0.0010026
-0.74,-0.0010024
-0.74,-0.0010022
-0.74,-0.001002
-0.72,-0.0010018
-0.74,-0.0010016
-0.74,-0.0010014
-0.72,-0.0010012
-0.74,-0.001001
-0.74,-0.0010008
-0.74,-0.0010006
-0.74,-0.0010004
-0.72,-0.0010002
-0.76,-0.001
-0.74,-0.0009998
-0.72,-0.0009996
-0.76,-0.0009994
-0.74,-0.0009992
-0.76,-0.000999
-0.74,-0.0009988
-0.78,-0.0009986
-0.76,-0.0009984
-0.76,-0.0009982
-0.78,-0.000998
-0.76,-0.0009978
-0.76,-0.0009976
-0.76,-0.0009974
-0.78,-0.0009972
-0.78,-0.000997
-0.78,-0.0009968
-0.78,-0.0009966
-0.78,-0.0009964
-0.78,-0.0009962
-0.8,-0.000996
-0.78,-0.0009958
-0.78,-0.0009956
-0.78,-0.0009954
-0.78,-0.0009952
-0.8,-0.000995
-0.8,-0.0009948
-0.8,-0.0009946
-0.8,-0.0009944
-0.78,-0.0009942
-0.8,-0.000994
-0.8,-0.0009938
-0.8,-0.0009936
-0.78,-0.0009934
-0.8,-0.0009932
-0.78,-0.000993
-0.8,-0.0009928
-0.8,-0.0009926
-0.82,-0.0009924
-0.8,-0.0009922
-0.8,-0.000992
-0.82,-0.0009918
-0.8,-0.0009916
-0.82,-0.0009914
-0.8,-0.0009912
-0.82,-0.000991
-0.8,-0.0009908
-0.8,-0.0009906
-0.82,-0.0009904
-0.84,-0.0009902
-0.82,-0.00099
-0.84,-0.0009898
-0.82,-0.0009896
-0.82,-0.0009894
-0.82,-0.0009892
-0.82,-0.000989
-0.84,-0.0009888
-0.82,-0.0009886
-0.84,-0.0009884
-0.84,-0.0009882
-0.86,-0.000988
-0.84,-0.0009878
-0.84,-0.0009876
-0.84,-0.0009874
-0.86,-0.0009872
-0.84,-0.000987
-0.84,-0.0009868
-0.86,-0.0009866
-0.84,-0.0009864
-0.84,-0.0009862
-0.86,-0.000986
-0.86,-0.0009858
-0.84,-0.0009856
-0.84,-0.0009854
-0.86,-0.0009852
-0.86,-0.000985
-0.84,-0.0009848
-0.88,-0.0009846
-0.86,-0.0009844
-0.84,-0.0009842
-0.86,-0.000984
-0.86,-0.0009838
-0.86,-0.0009836
-0.88,-0.0009834
-0.88,-0.0009832
-0.86,-0.000983
-0.88,-0.0009828
-0.88,-0.0009826
-0.86,-0.0009824
-0.88,-0.0009822
-0.88,-0.000982
-0.88,-0.0009818
-0.88,-0.0009816
-0.88,-0.0009814
-0.88,-0.0009812
-0.88,-0.000981
-0.9,-0.0009808
-0.88,-0.0009806
-0.88,-0.0009804
-0.88,-0.0009802
-0.88,-0.00098
-0.9,-0.0009798
-0.9,-0.0009796
-0.88,-0.0009794
-0.88,-0.0009792
-0.9,-0.000979
-0.9,-0.0009788
-0.9,-0.0009786
-0.9,-0.0009784
-0.9,-0.0009782
-0.92,-0.000978
-0.9,-0.0009778
-0.9,-0.0009776
-0.9,-0.0009774
-0.9,-0.0009772
-0.88,-0.000977
-0.92,-0.0009768
-0.92,-0.0009766
-0.92,-0.0009764
-0.88,-0.0009762
-0.9,-0.000976
-0.9,-0.0009758
-0.9,-0.0009756
-0.92,-0.0009754
-0.92,-0.0009752
-0.92,-0.000975
-0.92,-0.0009748
-0.92,-0.0009746
-0.92,-0.0009744
-0.92,-0.0009742
-0.92,-0.000974
-0.92,-0.0009738
-0.94,-0.0009736
-0.92,-0.0009734
-0.92,-0.0009732
-0.94,-0.000973
-0.94,-0.0009728
-0.92,-0.0009726
-0.92,-0.0009724
-0.94,-0.0009722
-0.94,-0.000972
-0.94,-0.0009718
-0.94,-0.0009716
-0.94,-0.0009714
-0.94,-0.0009712
-0.94,-0.000971
-0.94,-0.0009708
-0.94,-0.0009706
-0.94,-0.0009704
-0.96,-0.0009702
-0.94,-0.00097
-0.96,-0.0009698
-0.96,-0.0009696
-0.94,-0.0009694
-0.96,-0.0009692
-0.94,-0.000969
-0.96,-0.0009688
-0.94,-0.0009686
-0.94,-0.0009684
-0.96,-0.0009682
-0.96,-0.000968
-0.94,-0.0009678
-0.96,-0.0009676
-0.96,-0.0009674
-0.96,-0.0009672
-0.96,-0.000967
-0.96,-0.0009668
-0.94,-0.0009666
-0.96,-0.0009664
-0.96,-0.0009662
-0.94,-0.000966
-0.96,-0.0009658
-0.96,-0.0009656
-0.98,-0.0009654
-0.96,-0.0009652
-0.96,-0.000965
-0.98,-0.0009648
-0.96,-0.0009646
-0.98,-0.0009644
-0.96,-0.0009642
-0.96,-0.000964
-0.98,-0.0009638
-0.98,-0.0009636
-0.98,-0.0009634
-0.98,-0.0009632
-0.98,-0.000963
-0.98,-0.0009628
-1,-0.0009626
-1,-0.0009624
-0.98,-0.0009622
-1,-0.000962
-0.98,-0.0009618
-0.98,-0.0009616
-0.98,-0.0009614
-0.98,-0.0009612
-0.96,-0.000961
-0.98,-0.0009608
-1,-0.0009606
-1,-0.0009604
-1,-0.0009602
-1,-0.00096
-0.98,-0.0009598
-1,-0.0009596
-1,-0.0009594
-0.98,-0.0009592
-1,-0.000959
-1.02,-0.0009588
-1,-0.0009586
-1,-0.0009584
-1,-0.0009582
-1,-0.000958
-1,-0.0009578
-1,-0.0009576
-1,-0.0009574
-1,-0.0009572
-1,-0.000957
-1,-0.0009568
-1,-0.0009566
-1,-0.0009564
-1,-0.0009562
-1,-0.000956
-1.02,-0.0009558
-1.02,-0.0009556
-1,-0.0009554
-1.02,-0.0009552
-1.02,-0.000955
-1.02,-0.0009548
-1,-0.0009546
-1.02,-0.0009544
-1.02,-0.0009542
-1.02,-0.000954
-1.02,-0.0009538
-1,-0.0009536
-1.02,-0.0009534
-1.02,-0.0009532
-1.02,-0.000953
-1.02,-0.0009528
-1.02,-0.0009526
-1.02,-0.0009524
-1.04,-0.0009522
-1.02,-0.000952
-1.02,-0.0009518
-1,-0.0009516
-1.04,-0.0009514
-1.04,-0.0009512
-1.02,-0.000951
-1.02,-0.0009508
-1.02,-0.0009506
-1.04,-0.0009504
-1.04,-0.0009502
-1.04,-0.00095
-1.02,-0.0009498
-1.02,-0.0009496
-1.04,-0.0009494
-1.04,-0.0009492
-1.04,-0.000949
-1.04,-0.0009488
-1.04,-0.0009486
-1.04,-0.0009484
-1.06,-0.0009482
-1.04,-0.000948
-1.02,-0.0009478
-1.04,-0.0009476
-1.04,-0.0009474
-1.02,-0.0009472
-1.04,-0.000947
-1.04,-0.0009468
-1.04,-0.0009466
-1.06,-0.0009464
-1.04,-0.0009462
-1.02,-0.000946
-1.04,-0.0009458
-1.04,-0.0009456
-1.04,-0.0009454
-1.04,-0.0009452
-1.04,-0.000945
-1.04,-0.0009448
-1.04,-0.0009446
-1.04,-0.0009444
-1.04,-0.0009442
-1.04,-0.000944
-1.04,-0.0009438
-1.06,-0.0009436
-1.06,-0.0009434
-1.06,-0.0009432
-1.06,-0.000943
-1.06,-0.0009428
-1.06,-0.0009426
-1.06,-0.0009424
-1.06,-0.0009422
-1.06,-0.000942
-1.06,-0.0009418
-1.06,-0.0009416
-1.04,-0.0009414
-1.06,-0.0009412
-1.06,-0.000941
-1.06,-0.0009408
-1.06,-0.0009406
-1.06,-0.0009404
-1.06,-0.0009402
-1.06,-0.00094
-1.06,-0.0009398
-1.06,-0.0009396
-1.06,-0.0009394
-1.04,-0.0009392
-1.08,-0.000939
-1.08,-0.0009388
-1.06,-0.0009386
-1.06,-0.0009384
-1.06,-0.0009382
-1.06,-0.000938
-1.06,-0.0009378
-1.06,-0.0009376
-1.08,-0.0009374
-1.08,-0.0009372
-1.06,-0.000937
-1.06,-0.0009368
-1.06,-0.0009366
-1.06,-0.0009364
-1.06,-0.0009362
-1.08,-0.000936
-1.06,-0.0009358
-1.08,-0.0009356
-1.06,-0.0009354
-1.06,-0.0009352
-1.08,-0.000935
-1.06,-0.0009348
-1.06,-0.0009346
-1.06,-0.0009344
-1.04,-0.0009342
-1.06,-0.000934
-1.08,-0.0009338
-1.06,-0.0009336
-1.08,-0.0009334
-1.04,-0.0009332
-1.08,-0.000933
-1.06,-0.0009328
-1.08,-0.0009326
-1.08,-0.0009324
-1.06,-0.0009322
-1.06,-0.000932
-1.06,-0.0009318
-1.08,-0.0009316
-1.08,-0.0009314
-1.08,-0.0009312
-1.08,-0.000931
-1.08,-0.0009308
-1.08,-0.0009306
-1.08,-0.0009304
-1.08,-0.0009302
-1.08,-0.00093
-1.08,-0.0009298
-1.06,-0.0009296
-1.08,-0.0009294
-1.08,-0.0009292
-1.08,-0.000929
-1.08,-0.0009288
-1.08,-0.0009286
-1.08,-0.0009284
-1.06,-0.0009282
-1.08,-0.000928
-1.08,-0.0009278
-1.08,-0.0009276
-1.08,-0.0009274
-1.08,-0.0009272
-1.06,-0.000927
-1.06,-0.0009268
-1.08,-0.0009266
-1.06,-0.0009264
-1.08,-0.0009262
-1.08,-0.000926
-1.08,-0.0009258
-1.06,-0.0009256
-1.08,-0.0009254
-1.08,-0.0009252
-1.08,-0.000925
-1.08,-0.0009248
-1.08,-0.0009246
-1.08,-0.0009244
-1.08,-0.0009242
-1.08,-0.000924
-1.08,-0.0009238
-1.08,-0.0009236
-1.08,-0.0009234
-1.08,-0.0009232
-1.06,-0.000923
-1.08,-0.0009228
-1.08,-0.0009226
-1.08,-0.0009224
-1.08,-0.0009222
-1.08,-0.000922
-1.08,-0.0009218
-1.08,-0.0009216
-1.08,-0.0009214
-1.08,-0.0009212
-1.08,-0.000921
-1.08,-0.0009208
-1.06,-0.0009206
-1.08,-0.0009204
-1.08,-0.0009202
-1.08,-0.00092
-1.08,-0.0009198
-1.08,-0.0009196
-1.06,-0.0009194
-1.06,-0.0009192
-1.06,-0.000919
-1.1,-0.0009188
-1.1,-0.0009186
-1.08,-0.0009184
-1.08,-0.0009182
-1.08,-0.000918
-1.06,-0.0009178
-1.08,-0.0009176
-1.08,-0.0009174
-1.08,-0.0009172
-1.08,-0.000917
-1.06,-0.0009168
-1.08,-0.0009166
-1.08,-0.0009164
-1.08,-0.0009162
-1.08,-0.000916
-1.08,-0.0009158
-1.08,-0.0009156
-1.08,-0.0009154
-1.08,-0.0009152
-1.08,-0.000915
-1.08,-0.0009148
-1.08,-0.0009146
-1.08,-0.0009144
-1.08,-0.0009142
-1.06,-0.000914
-1.06,-0.0009138
-1.08,-0.0009136
-1.1,-0.0009134
-1.1,-0.0009132
-1.08,-0.000913
-1.08,-0.0009128
-1.08,-0.0009126
-1.08,-0.0009124
-1.08,-0.0009122
-1.06,-0.000912
-1.1,-0.0009118
-1.08,-0.0009116
-1.08,-0.0009114
-1.08,-0.0009112
-1.08,-0.000911
-1.06,-0.0009108
-1.08,-0.0009106
-1.08,-0.0009104
-1.08,-0.0009102
-1.06,-0.00091
-1.04,-0.0009098
-1.08,-0.0009096
-1.08,-0.0009094
-1.08,-0.0009092
-1.08,-0.000909
-1.08,-0.0009088
-1.06,-0.0009086
-1.08,-0.0009084
-1.08,-0.0009082
-1.06,-0.000908
-1.08,-0.0009078
-1.08,-0.0009076
-1.06,-0.0009074
-1.06,-0.0009072
-1.08,-0.000907
-1.08,-0.0009068
-1.06,-0.0009066
-1.08,-0.0009064
-1.08,-0.0009062
-1.06,-0.000906
-1.06,-0.0009058
-1.08,-0.0009056
-1.06,-0.0009054
-1.06,-0.0009052
-1.06,-0.000905
-1.08,-0.0009048
-1.06,-0.0009046
-1.06,-0.0009044
-1.06,-0.0009042
-1.08,-0.000904
-1.06,-0.0009038
-1.06,-0.0009036
-1.06,-0.0009034
-1.06,-0.0009032
-1.06,-0.000903
-1.06,-0.0009028
-1.06,-0.0009026
-1.06,-0.0009024
-1.08,-0.0009022
-1.06,-0.000902
-1.06,-0.0009018
-1.06,-0.0009016
-1.06,-0.0009014
-1.06,-0.0009012
-1.08,-0.000901
-1.06,-0.0009008
-1.06,-0.0009006
-1.04,-0.0009004
-1.08,-0.0009002
-1.08,-0.0009
-1.06,-0.0008998
-1.04,-0.0008996
-1.06,-0.0008994
-1.06,-0.0008992
-1.06,-0.000899
-1.06,-0.0008988
-1.06,-0.0008986
-1.06,-0.0008984
-1.04,-0.0008982
-1.06,-0.000898
-1.06,-0.0008978
-1.06,-0.0008976
-1.06,-0.0008974
-1.04,-0.0008972
-1.06,-0.000897
-1.04,-0.0008968
-1.06,-0.0008966
-1.06,-0.0008964
-1.04,-0.0008962
-1.04,-0.000896
